year,agegroup,sex,race3,educ,deaths,pop,mortality_rate
2004,45-49,1,1,2,710.72837452013,130768.602297121,0.00543500780795436
2004,45-49,1,2,1,15672.7646679057,2184542.61271556,0.00717439182768938
2004,45-49,1,2,2,1880.87317918471,483692.540107754,0.00388857181623208
2004,45-49,2,1,1,7437.20672279974,2107864.82726217,0.00352831292908837
2004,45-49,2,1,2,439.464015968758,156825.720974938,0.00280224451216766
2004,45-49,2,2,1,8242.61695972576,2434123.36982728,0.00338627740150682
2004,45-49,2,2,2,1244.64015947345,561747.081935607,0.00221565932338233
2004,50-54,1,1,1,15496.3031883633,1685882.95052194,0.00919180254095682
2004,50-54,1,1,2,758.052132948819,95125.2037444384,0.00796899352757643
2004,50-54,1,2,1,18731.7721640404,1828262.62807421,0.0102456681422031
2004,50-54,1,2,2,2518.35383509152,381005.217659414,0.00660976206720273
2004,50-54,2,1,1,8841.94211614614,1744067.23323893,0.00506972549431231
2004,50-54,2,1,2,431.120243518461,106017.457242438,0.00406650239245584
2004,50-54,2,2,1,10276.3522888549,2080962.6364483,0.00493826852479876
2004,50-54,2,2,2,1458.63355678976,404738.673070336,0.00360388975366404
2004,55-59,1,1,1,15538.7352154394,1326256.90387799,0.0117162332350572
2004,55-59,1,1,2,734.426062982231,62719.4885865561,0.0117096946983023
2004,55-59,1,2,1,21527.2896411407,1489281.67805813,0.0144548139940928
2004,55-59,1,2,2,2783.6274104284,270412.929477324,0.0102939878496521
2004,55-59,2,1,1,9845.837278892,1415791.86077551,0.00695429713340693
2004,55-59,2,1,2,330.536541798677,60337.4613110261,0.00547813140653756
2004,55-59,2,2,1,12921.8639887435,1742836.89836416,0.00741427037772271
2004,55-59,2,2,2,1436.70168612583,255252.779549305,0.00562854472598728
2004,60-64,1,1,1,17241.2617264372,1016380.85066551,0.0169633870169316
2004,60-64,1,1,2,627.805935746896,35183.3315385651,0.0178438456022491
2004,60-64,1,2,1,24917.8856661868,1166652.35568291,0.0213584497085259
2004,60-64,1,2,2,2889.87902394094,171701.462113007,0.0168308352670808
2004,60-64,2,1,1,11601.0374693358,1108351.68842521,0.010466928133451
2004,60-64,2,1,2,287.851236457958,29455.7187744657,0.0097723378832462
2004,60-64,2,2,1,16621.9097547722,1433524.32434532,0.0115951361776601
2004,60-64,2,2,2,1231.3154768785,148420.268455003,0.00829614101696494
2004,65-69,1,1,1,18463.3714530829,808638.708997618,0.0228326584513496
2004,65-69,1,1,2,606.507706792143,20101.7384989158,0.0301719031328984
2004,65-69,1,2,1,30215.234469133,970059.266345887,0.0311478231458483
2004,65-69,1,2,2,2943.28217517171,119174.28615758,0.0246972922605125
2004,65-69,2,1,1,13667.3559024769,900726.585309979,0.0151737010158009
2004,65-69,2,1,2,266.2881193819,15706.9870134881,0.0169534818583112
